tiempo_s,x_rojo,y_rojo,x_azul,y_azul
2.1658463324751374,771,812,1645.0,785.0
2.199167045282447,769,812,1646.0,784.0
2.232487758089757,759,814,1648.0,785.0
2.265808470897067,747,814,1613.0,787.0
2.299129183704377,731,815,1605.0,784.0
2.3324498965116867,711,814,1593.0,787.0
2.3657706093189965,685,815,1548.0,787.0
2.399091322126306,657,815,1519.0,787.0
2.432412034933616,631,815,1482.0,788.0
2.4657327477409257,602,816,1448.0,788.0
2.4990534605482355,572,816,1415.0,789.0
2.5323741733555454,545,818,1381.0,791.0
2.5656948861628552,522,818,1354.0,792.0
2.599015598970165,496,820,1330.0,793.0
2.632336311777475,477,821,1312.0,794.0
2.6656570245847844,465,822,1299.0,794.0
2.6989777373920942,457,821,1294.0,793.0
2.732298450199404,455,820,1294.0,793.0
2.765619163006714,456,821,1301.0,793.0
2.798939875814024,465,820,1315.0,792.0
2.8322605886213337,479,819,1333.0,792.0
2.8655813014286435,498,818,1355.0,791.0
2.8989020142359534,523,816,1381.0,790.0
2.9322227270432633,550,817,1411.0,788.0
2.9655434398505727,579,817,1439.0,787.0
2.9988641526578825,609,817,1469.0,788.0
3.0321848654651924,644,815,1500.0,787.0
3.0655055782725023,674,815,1532.0,786.0
3.098826291079812,705,814,1551.0,786.0
3.132147003887122,727,816,,
3.165467716694432,747,815,1596.0,785.0
3.1987884295017417,756,816,1614.0,785.0
3.232109142309051,766,814,1620.0,785.0
3.265429855116361,773,812,1617.0,786.0
3.298750567923671,768,812,1621.0,785.0
3.3320712807309807,756,813,1625.0,785.0
3.3653919935382905,741,814,1602.0,784.0
3.3987127063456004,720,814,1589.0,786.0
3.4320334191529103,696,814,1568.0,787.0
3.46535413196022,670,814,1538.0,788.0
